Production Date,Units Produced,Operational Costs,Equipment Downtime,EmployeeID,Department,Hire Date,Salary
2018-01-21,145,3829,0,415,Production,2024-03-01,65142
2018-01-22,177,1604,2,330,Engineering,2017-10-16,60544
2018-01-23,188,3372,2,418,Engineering,2015-08-04,32549
2018-01-24,61,3114,3,465,Engineering,2019-12-11,52183
2018-01-25,76,1257,0,169,Sales,2017-12-23,50943
2018-01-26,145,3844,2,105,Production,2018-07-13,81747
2018-01-27,56,1827,0,5,Sales,2024-01-03,75767
2018-01-28,174,4280,0,301,Production,2015-12-29,81700
2018-01-29,119,3175,3,250,Production,2016-10-17,61513
2018-01-30,118,4939,1,338,HR,2017-07-18,61467
2018-01-31,160,4023,2,447,HR,2023-01-30,85228
2018-02-01,175,1190,2,139,Engineering,2019-10-13,98820
2018-02-02,72,4710,2,189,HR,2015-09-29,96321
2018-02-03,87,4763,2,202,Sales,2019-12-02,47206
2018-02-04,185,1297,2,193,Production,2020-03-03,61062
2018-02-05,132,4660,0,221,Production,2019-07-08,66767
2018-02-06,169,2237,3,176,Production,2020-11-12,92220
2018-02-07,178,2652,3,118,Engineering,2019-11-04,53628
2018-02-08,72,3757,1,188,Sales,2014-11-18,94230
2018-02-09,133,4714,1,83,Engineering,2017-11-08,97915
2018-02-10,156,1079,1,262,Production,2019-06-22,41012
2018-02-11,99,1567,2,468,Sales,2017-07-18,54814
2018-02-12,73,1062,2,11,Sales,2023-09-17,70194
2018-02-13,193,2950,0,203,Sales,2015-04-01,69031
2018-02-14,60,2227,2,140,Sales,2020-04-11,45813
2018-02-15,73,1738,2,95,Engineering,2016-09-02,98622
2018-02-16,153,2147,0,94,Sales,2014-09-20,90412
2018-02-17,118,2451,2,224,Production,2017-08-29,77241
2018-02-18,92,4287,3,278,Engineering,2019-09-01,41792
2018-02-19,144,3701,1,81,Sales,2017-11-05,49567
2018-02-20,94,4608,2,216,Sales,2018-04-02,86644
2018-02-21,117,4181,2,22,HR,2016-01-18,48092
2018-02-22,196,2170,1,484,Engineering,2016-12-04,55659
2018-02-23,164,4808,0,122,Engineering,2019-02-18,66270
2018-02-24,91,1766,2,93,HR,2022-04-26,98513
2018-02-25,198,4221,3,443,Production,2019-03-03,91655
2018-02-26,98,1398,0,7,Engineering,2023-08-05,64440
2018-02-27,180,3029,2,282,Production,2022-04-28,39931
2018-02-28,118,3492,2,442,Engineering,2017-10-02,71983
2018-03-01,116,4273,2,151,Sales,2020-08-17,92134
2018-03-02,117,2334,1,382,HR,2024-01-09,87756
2018-03-03,123,2468,3,196,HR,2023-03-02,73445
2018-03-04,184,3687,0,144,HR,2020-07-01,32922
2018-03-05,75,2402,0,209,Production,2014-11-22,59303
2018-03-06,184,4358,2,446,Engineering,2017-05-22,94174
2018-03-07,197,1272,3,491,Engineering,2018-03-04,35602
2018-03-08,97,4282,0,124,Production,2019-07-30,65943
2018-03-09,82,1886,1,194,Sales,2023-12-03,76931
2018-03-10,92,2781,2,35,Engineering,2015-06-15,45452
2018-03-11,152,1346,3,174,HR,2018-04-11,97485
2018-03-12,143,1597,0,12,Sales,2015-10-31,84068
2018-03-13,108,1744,1,250,Production,2016-10-17,61513
2018-03-14,116,2889,3,59,HR,2017-10-30,76096
2018-03-15,125,4610,0,29,Engineering,2023-09-19,63758
2018-03-16,85,2123,3,291,HR,2023-08-22,31979
2018-03-17,59,3976,0,173,Sales,2019-10-25,97893
2018-03-18,153,4749,3,282,Production,2022-04-28,39931
2018-03-19,196,2211,2,161,Production,2020-12-08,39985
2018-03-20,179,1369,1,126,Sales,2017-07-01,79649
2018-03-21,83,1859,1,412,Engineering,2020-02-07,30670
2018-03-22,120,1072,0,438,Engineering,2023-07-23,96510
2018-03-23,134,1043,2,362,HR,2022-06-09,30195
2018-03-24,86,2704,1,480,Sales,2017-11-15,66590
2018-03-25,139,1259,2,338,HR,2017-07-18,61467
2018-03-26,109,3220,1,440,Sales,2017-09-17,78163
2018-03-27,141,2097,3,193,Production,2020-03-03,61062
2018-03-28,137,2921,0,336,HR,2018-05-29,91698
2018-03-29,128,3589,3,492,Sales,2021-07-25,96124
2018-03-30,194,3865,3,169,Sales,2017-12-23,50943
2018-03-31,138,1823,1,309,Production,2015-09-16,37413
2018-04-01,52,2394,0,344,Engineering,2019-05-30,40397
2018-04-02,80,3771,1,306,Production,2018-06-11,47108
2018-04-03,154,4660,1,202,Sales,2019-12-02,47206
2018-04-04,159,1962,2,297,Engineering,2023-01-10,76849
2018-04-05,105,2895,0,459,Engineering,2023-10-08,37019
2018-04-06,62,3756,1,362,HR,2022-06-09,30195
2018-04-07,185,1376,0,500,HR,2024-02-17,77223
2018-04-08,142,3854,3,443,Production,2019-03-03,91655
2018-04-09,111,1447,3,143,HR,2015-09-09,52880
2018-04-10,181,4401,3,106,Production,2021-04-23,91071
2018-04-11,154,2225,0,201,HR,2023-08-25,39156
2018-04-12,116,1000,0,120,HR,2015-04-08,30829
2018-04-13,55,2619,0,320,HR,2016-10-25,76425
2018-04-14,104,1297,1,50,Engineering,2019-07-19,71286
2018-04-15,85,3937,1,248,HR,2017-05-28,33286
2018-04-16,84,2470,3,246,Engineering,2017-07-18,88062
2018-04-17,107,3125,1,409,Production,2016-12-23,72042
2018-04-18,61,3724,1,127,Engineering,2018-09-21,35882
2018-04-19,88,1891,1,138,HR,2022-08-28,62249
2018-04-20,194,3771,3,189,HR,2015-09-29,96321
2018-04-21,131,2554,3,294,Sales,2020-06-27,90274
2018-04-22,83,4650,3,390,HR,2022-09-25,82372
2018-04-23,96,4117,0,339,HR,2023-12-24,62023
2018-04-24,169,2337,0,358,HR,2016-12-12,90835
2018-04-25,132,2483,1,450,Production,2017-10-14,38711
2018-04-26,189,3896,3,207,Engineering,2020-02-10,62278
2018-04-27,64,1553,0,25,Engineering,2019-04-29,64734
2018-04-28,82,1250,2,191,Production,2023-05-03,92487
2018-04-29,112,1241,0,229,Production,2016-10-19,30655
2018-04-30,110,4575,3,204,Production,2019-05-08,95703
2018-05-01,161,4186,0,16,Engineering,2018-01-02,95233
2018-05-02,92,4845,2,95,Engineering,2016-09-02,98622
2018-05-03,186,3672,1,246,Engineering,2017-07-18,88062
2018-05-04,168,1012,0,306,Production,2018-06-11,47108
2018-05-05,128,1284,2,5,Sales,2024-01-03,75767
2018-05-06,182,4101,0,215,HR,2019-06-10,42240
2018-05-07,101,4972,0,259,Sales,2020-12-27,82615
2018-05-08,187,1839,3,138,HR,2022-08-28,62249
2018-05-09,95,3262,2,467,Production,2019-11-15,50728
2018-05-10,57,1007,2,321,Production,2023-02-01,34944
2018-05-11,114,3461,3,274,Sales,2018-04-07,42999
2018-05-12,136,2983,3,165,Sales,2023-04-15,85678
2018-05-13,59,2129,3,262,Production,2019-06-22,41012
2018-05-14,187,2519,2,339,HR,2023-12-24,62023
2018-05-15,172,1978,3,139,Engineering,2019-10-13,98820
2018-05-16,78,3259,1,181,Sales,2017-03-21,93092
2018-05-17,163,1832,1,300,Production,2019-02-12,50243
2018-05-18,83,4996,0,351,Production,2014-07-17,90704
2018-05-19,183,4646,1,145,Engineering,2021-04-15,48456
2018-05-20,197,1875,0,219,Production,2023-08-04,54473
2018-05-21,175,1456,3,133,Production,2019-04-25,65745
2018-05-22,168,1851,0,407,Engineering,2020-11-04,97180
2018-05-23,111,3251,2,174,HR,2018-04-11,97485
2018-05-24,115,1940,0,197,Production,2015-03-17,85069
2018-05-25,154,4498,1,333,HR,2015-05-24,49729
2018-05-26,186,2128,1,238,Sales,2023-09-23,44788
2018-05-27,129,2058,3,322,Production,2019-06-11,31428
2018-05-28,153,1990,1,28,Production,2017-05-20,39260
2018-05-29,149,1362,0,103,Production,2021-03-22,92332
2018-05-30,178,2089,1,27,Production,2017-12-20,32301
2018-05-31,97,3532,3,490,Engineering,2016-08-11,38102
2018-06-01,61,4078,0,167,Sales,2016-04-16,85599
2018-06-02,67,1495,0,149,Production,2024-02-11,89997
2018-06-03,124,3855,1,358,HR,2016-12-12,90835
2018-06-04,174,2119,1,313,Sales,2015-07-25,37045
2018-06-05,82,2589,1,416,Engineering,2022-01-19,58272
2018-06-06,150,4692,2,290,Production,2020-09-16,47840
2018-06-07,83,2959,2,375,HR,2024-04-03,57396
2018-06-08,75,2193,3,127,Engineering,2018-09-21,35882
2018-06-09,83,4634,3,321,Production,2023-02-01,34944
2018-06-10,141,1826,3,379,Sales,2016-10-16,60707
2018-06-11,150,3841,0,57,Sales,2023-12-09,59556
2018-06-12,84,3100,3,336,HR,2018-05-29,91698
2018-06-13,190,3803,2,193,Production,2020-03-03,61062
2018-06-14,102,2003,2,104,Production,2023-03-21,78289
2018-06-15,187,3169,0,433,Engineering,2023-10-25,51566
2018-06-16,128,4560,3,64,HR,2018-08-28,35276
2018-06-17,79,3746,3,335,Engineering,2023-08-05,54319
2018-06-18,61,2788,3,390,HR,2022-09-25,82372
2018-06-19,165,1179,1,239,Sales,2019-10-06,65517
2018-06-20,66,2481,0,176,Production,2020-11-12,92220
2018-06-21,157,2697,0,190,Engineering,2022-10-19,49111
2018-06-22,77,3329,2,154,HR,2018-10-06,51834
2018-06-23,95,4028,3,444,Production,2016-01-28,68776
2018-06-24,64,3694,2,217,Sales,2014-09-17,96320
2018-06-25,164,4174,1,58,Sales,2022-08-10,68988
2018-06-26,110,3153,1,500,HR,2024-02-17,77223
2018-06-27,55,1083,0,106,Production,2021-04-23,91071
2018-06-28,164,1511,0,268,Sales,2018-03-13,48384
2018-06-29,131,2268,2,255,HR,2015-07-02,96817
2018-06-30,82,4347,0,9,Engineering,2019-01-11,75879
2018-07-01,93,3293,3,235,Engineering,2024-04-03,73818
2018-07-02,52,2818,3,35,Engineering,2015-06-15,45452
2018-07-03,89,3597,1,327,HR,2024-01-01,80621
2018-07-04,96,3506,0,28,Production,2017-05-20,39260
2018-07-05,130,1092,1,449,HR,2014-11-04,44168
2018-07-06,119,4377,2,164,Sales,2023-01-02,54958
2018-07-07,85,2558,2,338,HR,2017-07-18,61467
2018-07-08,120,4583,1,441,Production,2015-06-03,56412
2018-07-09,113,2190,2,196,HR,2023-03-02,73445
2018-07-10,178,3257,1,314,Production,2022-07-01,62314
2018-07-11,81,2820,2,12,Sales,2015-10-31,84068
2018-07-12,195,4137,3,161,Production,2020-12-08,39985
2018-07-13,64,3705,0,223,HR,2020-03-18,47784
2018-07-14,130,4506,3,11,Sales,2023-09-17,70194
2018-07-15,71,2363,3,422,Sales,2019-06-17,59705
2018-07-16,51,2953,2,315,Production,2020-01-29,86380
2018-07-17,63,4728,2,128,HR,2020-05-29,63182
2018-07-18,58,4761,3,173,Sales,2019-10-25,97893
2018-07-19,171,3091,0,278,Engineering,2019-09-01,41792
2018-07-20,189,2000,1,197,Production,2015-03-17,85069
2018-07-21,189,2854,3,223,HR,2020-03-18,47784
2018-07-22,183,2526,3,365,Sales,2022-03-28,44545
2018-07-23,64,3062,2,381,Production,2023-12-24,41762
2018-07-24,179,4620,0,212,HR,2022-12-20,41018
2018-07-25,107,3946,0,12,Sales,2015-10-31,84068
2018-07-26,172,2388,2,37,Sales,2023-06-13,84961
2018-07-27,74,1759,0,266,Production,2019-12-14,64241
2018-07-28,191,3861,2,324,Production,2018-02-22,93885
2018-07-29,53,1938,1,228,Engineering,2024-03-19,36638
2018-07-30,181,3952,3,416,Engineering,2022-01-19,58272
2018-07-31,82,1796,1,242,HR,2022-10-10,91134
2018-08-01,170,4688,0,382,HR,2024-01-09,87756
2018-08-02,141,3628,3,100,HR,2023-05-06,31751
2018-08-03,192,3277,2,384,HR,2015-06-06,58334
2018-08-04,55,1494,2,51,Engineering,2021-11-13,78863
2018-08-05,144,1378,3,162,HR,2018-09-19,75236
2018-08-06,119,2841,1,422,Sales,2019-06-17,59705
2018-08-07,86,4364,2,217,Sales,2014-09-17,96320
2018-08-08,105,1232,0,156,Production,2019-03-09,98367
2018-08-09,115,3499,0,11,Sales,2023-09-17,70194
2018-08-10,176,3677,2,109,HR,2016-01-11,33227
2018-08-11,55,1517,1,243,HR,2015-04-09,66479
2018-08-12,58,4916,1,165,Sales,2023-04-15,85678
2018-08-13,179,1243,3,36,Production,2014-07-26,41073
2018-08-14,195,1013,1,433,Engineering,2023-10-25,51566
2018-08-15,163,4013,1,449,HR,2014-11-04,44168
2018-08-16,101,2354,0,231,Engineering,2022-10-14,71344
2018-08-17,105,4652,3,61,Engineering,2015-01-08,80596
2018-08-18,161,3060,0,478,HR,2022-11-29,33713
2018-08-19,116,1163,3,383,Engineering,2020-05-21,77699
2018-08-20,139,2895,3,481,Production,2020-03-07,63171
2018-08-21,83,2502,0,171,Sales,2021-04-08,96566
2018-08-22,56,3882,1,75,HR,2022-05-20,53406
2018-08-23,126,1877,2,444,Production,2016-01-28,68776
2018-08-24,189,3657,1,206,Production,2016-10-01,43042
2018-08-25,114,4299,0,121,Engineering,2014-11-06,52804
2018-08-26,139,1834,3,365,Sales,2022-03-28,44545
2018-08-27,76,3607,1,216,Sales,2018-04-02,86644
2018-08-28,53,1070,1,465,Engineering,2019-12-11,52183
2018-08-29,86,1891,1,416,Engineering,2022-01-19,58272
2018-08-30,92,2601,2,173,Sales,2019-10-25,97893
2018-08-31,119,1298,3,175,Sales,2015-12-18,76100
2018-09-01,174,4886,0,476,Production,2015-09-06,35830
2018-09-02,121,4797,1,458,HR,2019-03-02,87413
2018-09-03,130,1895,1,157,Engineering,2021-04-13,72909
2018-09-04,58,4891,0,50,Engineering,2019-07-19,71286
2018-09-05,169,4077,0,499,HR,2014-12-07,67919
2018-09-06,130,4049,2,103,Production,2021-03-22,92332
2018-09-07,185,3470,3,137,HR,2016-05-07,40265
2018-09-08,113,4078,0,485,Engineering,2014-10-02,50261
2018-09-09,173,1815,3,290,Production,2020-09-16,47840
2018-09-10,160,1852,0,84,Engineering,2019-02-18,78627
2018-09-11,65,4098,2,210,HR,2023-07-24,70633
2018-09-12,76,1975,3,284,Engineering,2023-06-07,68777
2018-09-13,133,3504,1,321,Production,2023-02-01,34944
2018-09-14,134,3932,1,377,Production,2024-02-22,90683
2018-09-15,160,1291,2,237,Engineering,2015-03-21,67048
2018-09-16,84,3501,1,484,Engineering,2016-12-04,55659
2018-09-17,113,2434,0,328,Production,2022-12-17,85780
2018-09-18,56,3658,0,69,Production,2022-10-11,70769
2018-09-19,130,1076,3,317,Engineering,2018-11-28,78318
2018-09-20,180,1753,2,140,Sales,2020-04-11,45813
2018-09-21,124,2420,0,120,HR,2015-04-08,30829
2018-09-22,190,2052,1,121,Engineering,2014-11-06,52804
2018-09-23,159,1776,3,289,HR,2023-04-19,86617
2018-09-24,169,2460,0,70,HR,2018-11-06,60345
2018-09-25,177,2127,0,30,HR,2024-02-20,74187
2018-09-26,132,3746,0,423,HR,2019-12-12,80115
2018-09-27,103,4469,3,106,Production,2021-04-23,91071
2018-09-28,147,2584,0,69,Production,2022-10-11,70769
2018-09-29,158,4926,0,324,Production,2018-02-22,93885
2018-09-30,59,3425,1,308,Engineering,2020-09-06,76037
2018-10-01,139,4830,0,98,Engineering,2022-04-01,54811
2018-10-02,170,2514,3,483,Engineering,2017-09-20,51866
2018-10-03,192,4238,0,159,Engineering,2015-01-19,70123
2018-10-04,168,4131,0,377,Production,2024-02-22,90683
2018-10-05,177,4932,2,303,Production,2021-07-10,53600
2018-10-06,189,4488,0,413,Production,2022-12-05,91261
2018-10-07,81,3157,2,128,HR,2020-05-29,63182
2018-10-08,73,3880,0,28,Production,2017-05-20,39260
2018-10-09,50,3240,2,23,HR,2015-09-12,34454
2018-10-10,184,2026,0,222,Engineering,2014-12-21,81282
2018-10-11,89,4377,0,171,Sales,2021-04-08,96566
2018-10-12,143,3544,2,204,Production,2019-05-08,95703
2018-10-13,146,4996,1,442,Engineering,2017-10-02,71983
2018-10-14,56,4956,3,68,HR,2017-11-15,43458
2018-10-15,166,2926,1,224,Production,2017-08-29,77241
2018-10-16,169,2901,1,33,Engineering,2020-03-01,72310
2018-10-17,69,3272,0,45,HR,2016-12-31,45935
2018-10-18,103,4716,2,57,Sales,2023-12-09,59556
2018-10-19,116,2289,3,1,HR,2020-11-07,56555
2018-10-20,192,1107,3,95,Engineering,2016-09-02,98622
2018-10-21,93,1114,1,209,Production,2014-11-22,59303
2018-10-22,136,2762,1,409,Production,2016-12-23,72042
2018-10-23,56,1287,1,325,Production,2019-05-22,43171
2018-10-24,187,2039,1,16,Engineering,2018-01-02,95233
2018-10-25,129,2917,1,449,HR,2014-11-04,44168
2018-10-26,173,1835,1,391,HR,2016-10-03,94883
2018-10-27,105,2277,3,497,Sales,2015-10-05,53384
2018-10-28,85,2501,3,386,Production,2019-09-01,41706
2018-10-29,61,3014,3,291,HR,2023-08-22,31979
2018-10-30,132,4766,0,202,Sales,2019-12-02,47206
2018-10-31,99,2586,2,254,Engineering,2020-02-21,92682
2018-11-01,87,2282,3,236,HR,2018-08-03,98640
2018-11-02,132,1237,2,313,Sales,2015-07-25,37045
2018-11-03,92,4403,3,196,HR,2023-03-02,73445
2018-11-04,159,2892,2,318,HR,2022-04-09,72750
2018-11-05,195,3898,0,482,Sales,2014-06-19,35337
2018-11-06,183,4249,1,233,Sales,2015-08-25,36121
2018-11-07,144,2590,0,40,Engineering,2017-07-26,42141
2018-11-08,190,3638,2,489,Engineering,2018-03-24,96140
2018-11-09,179,3654,3,268,Sales,2018-03-13,48384
2018-11-10,86,1460,3,20,Sales,2017-09-14,54505
2018-11-11,123,1392,3,433,Engineering,2023-10-25,51566
2018-11-12,95,3557,1,476,Production,2015-09-06,35830
2018-11-13,86,2784,1,18,Engineering,2017-05-12,77418
2018-11-14,88,4736,2,307,Sales,2016-08-31,33543
2018-11-15,173,3669,0,343,Engineering,2020-03-23,56827
2018-11-16,56,2823,3,294,Sales,2020-06-27,90274
2018-11-17,196,1772,1,142,Sales,2023-08-06,45491
2018-11-18,138,2530,1,309,Production,2015-09-16,37413
2018-11-19,126,4885,0,253,Production,2019-12-09,79680
2018-11-20,115,2378,2,61,Engineering,2015-01-08,80596
2018-11-21,111,4208,3,288,HR,2014-10-19,40656
2018-11-22,81,1947,1,269,Sales,2022-01-25,39250
2018-11-23,191,4911,3,393,Production,2022-08-17,83505
2018-11-24,191,1254,0,211,Production,2016-11-22,32807
2018-11-25,65,3090,3,294,Sales,2020-06-27,90274
2018-11-26,133,4673,0,351,Production,2014-07-17,90704
2018-11-27,135,2488,3,472,Production,2022-01-27,37280
2018-11-28,57,4867,3,46,Production,2020-08-29,87046
2018-11-29,81,2293,0,50,Engineering,2019-07-19,71286
2018-11-30,64,4611,0,231,Engineering,2022-10-14,71344
2018-12-01,171,1648,2,84,Engineering,2019-02-18,78627
2018-12-02,113,2191,2,236,HR,2018-08-03,98640
2018-12-03,58,3695,3,400,Engineering,2017-03-08,99629
2018-12-04,188,4725,1,463,Production,2021-05-30,56701
2018-12-05,102,2555,1,333,HR,2015-05-24,49729
2018-12-06,196,3895,2,359,Production,2017-07-23,84184
2018-12-07,69,1361,2,431,Engineering,2020-06-28,59748
2018-12-08,154,3568,2,335,Engineering,2023-08-05,54319
2018-12-09,154,4144,3,403,HR,2020-04-13,90569
2018-12-10,126,2746,2,238,Sales,2023-09-23,44788
2018-12-11,115,2864,3,8,Production,2022-02-11,65137
2018-12-12,105,3830,0,30,HR,2024-02-20,74187
2018-12-13,139,2948,2,339,HR,2023-12-24,62023
2018-12-14,66,1182,1,432,Engineering,2015-03-17,74993
2018-12-15,177,1716,3,158,Production,2021-06-06,78125
2018-12-16,160,2441,2,6,Sales,2020-03-03,49441
2018-12-17,132,2916,3,379,Sales,2016-10-16,60707
2018-12-18,106,4025,2,217,Sales,2014-09-17,96320
2018-12-19,110,3251,1,318,HR,2022-04-09,72750
2018-12-20,51,3162,3,463,Production,2021-05-30,56701
2018-12-21,194,1609,2,361,Production,2019-09-15,88330
2018-12-22,72,1555,0,466,Engineering,2019-11-27,75250
2018-12-23,76,1120,3,217,Sales,2014-09-17,96320
2018-12-24,81,3488,1,303,Production,2021-07-10,53600
2018-12-25,172,3295,2,99,HR,2020-09-30,40547
2018-12-26,94,1199,2,96,HR,2015-08-13,84711
2018-12-27,71,2435,3,342,Production,2019-11-11,78526
2018-12-28,123,4005,0,41,Sales,2024-01-20,64612
2018-12-29,140,1129,1,323,Production,2022-08-27,64421
2018-12-30,72,1505,3,43,Engineering,2022-01-29,35284
2018-12-31,133,1939,0,434,Sales,2016-07-20,87183
2019-01-01,95,3876,3,35,Engineering,2015-06-15,45452
2019-01-02,93,3551,0,480,Sales,2017-11-15,66590
2019-01-03,182,1247,2,46,Production,2020-08-29,87046
2019-01-04,84,4572,1,268,Sales,2018-03-13,48384
2019-01-05,107,4284,1,81,Sales,2017-11-05,49567
2019-01-06,99,4921,0,28,Production,2017-05-20,39260
2019-01-07,189,3262,2,377,Production,2024-02-22,90683
2019-01-08,65,4754,2,306,Production,2018-06-11,47108
2019-01-09,56,4527,0,131,HR,2022-04-30,74834
2019-01-10,109,3595,0,173,Sales,2019-10-25,97893
2019-01-11,156,1856,2,394,HR,2015-04-16,67518
2019-01-12,133,2732,3,56,HR,2021-12-22,78127
2019-01-13,105,4727,3,82,Sales,2016-11-09,54567
2019-01-14,152,3147,1,364,Sales,2022-04-09,62886
2019-01-15,145,2107,1,108,Production,2021-03-09,89719
2019-01-16,81,4621,1,59,HR,2017-10-30,76096
2019-01-17,90,1545,3,347,Engineering,2021-02-12,57271
2019-01-18,107,3494,3,454,HR,2023-01-05,94338
2019-01-19,187,4752,3,473,Sales,2024-04-07,80356
2019-01-20,193,4458,0,318,HR,2022-04-09,72750
2019-01-21,159,3254,0,134,Production,2021-12-19,83812
2019-01-22,52,1582,0,481,Production,2020-03-07,63171
2019-01-23,81,3612,3,286,Sales,2014-11-16,77684
2019-01-24,126,4691,3,373,Engineering,2019-09-24,32774
2019-01-25,72,2224,2,454,HR,2023-01-05,94338
2019-01-26,69,4769,0,149,Production,2024-02-11,89997
2019-01-27,83,3743,1,361,Production,2019-09-15,88330
2019-01-28,80,4326,1,421,Engineering,2015-10-24,78789
2019-01-29,110,4164,0,281,Sales,2015-10-05,64638
2019-01-30,136,4666,0,6,Sales,2020-03-03,49441
2019-01-31,72,2114,0,74,Engineering,2020-08-15,35170
2019-02-01,147,3826,3,309,Production,2015-09-16,37413
2019-02-02,167,2654,2,94,Sales,2014-09-20,90412
2019-02-03,77,1062,3,50,Engineering,2019-07-19,71286
2019-02-04,148,3004,0,322,Production,2019-06-11,31428
2019-02-05,134,3399,2,313,Sales,2015-07-25,37045
2019-02-06,187,1996,2,42,Sales,2022-06-21,61567
2019-02-07,106,1803,3,199,Engineering,2023-05-13,43859
2019-02-08,85,2148,3,206,Production,2016-10-01,43042
2019-02-09,88,3546,3,235,Engineering,2024-04-03,73818
2019-02-10,94,1673,0,117,Engineering,2017-01-29,83611
2019-02-11,51,2776,2,332,HR,2018-02-11,99176
2019-02-12,158,1460,3,88,HR,2021-07-15,79650
2019-02-13,59,4460,3,88,HR,2021-07-15,79650
2019-02-14,168,3556,2,103,Production,2021-03-22,92332
2019-02-15,92,1352,0,38,Engineering,2023-11-28,55536
2019-02-16,171,2721,2,138,HR,2022-08-28,62249
2019-02-17,58,4148,3,102,HR,2016-11-05,38864
2019-02-18,188,4498,3,13,HR,2016-02-04,60422
2019-02-19,79,2098,0,460,Sales,2018-01-01,62432
2019-02-20,133,1886,2,29,Engineering,2023-09-19,63758
2019-02-21,180,2772,0,441,Production,2015-06-03,56412
2019-02-22,74,4708,0,484,Engineering,2016-12-04,55659
2019-02-23,67,3423,1,204,Production,2019-05-08,95703
2019-02-24,99,3861,0,144,HR,2020-07-01,32922
2019-02-25,80,1147,3,409,Production,2016-12-23,72042
2019-02-26,138,4959,0,73,Engineering,2017-01-01,98585
2019-02-27,81,1244,1,131,HR,2022-04-30,74834
2019-02-28,102,1138,3,161,Production,2020-12-08,39985
2019-03-01,198,3240,0,376,Production,2020-05-07,80249
2019-03-02,70,1824,1,414,Sales,2022-09-07,77826
2019-03-03,94,3318,2,285,HR,2016-09-03,59882
2019-03-04,147,4175,3,287,Sales,2023-02-19,80014
2019-03-05,172,2889,2,331,Sales,2017-05-25,77277
2019-03-06,98,1947,3,325,Production,2019-05-22,43171
2019-03-07,105,4163,1,393,Production,2022-08-17,83505
2019-03-08,83,4540,3,440,Sales,2017-09-17,78163
2019-03-09,52,3164,1,443,Production,2019-03-03,91655
2019-03-10,175,3680,2,307,Sales,2016-08-31,33543
2019-03-11,173,1125,1,476,Production,2015-09-06,35830
2019-03-12,133,3676,1,118,Engineering,2019-11-04,53628
2019-03-13,67,2565,2,55,HR,2022-10-30,95948
2019-03-14,103,2097,0,182,Sales,2019-05-10,65644
2019-03-15,183,3461,1,408,Sales,2017-06-26,85145
2019-03-16,173,1646,0,284,Engineering,2023-06-07,68777
2019-03-17,140,3571,3,97,Production,2015-02-09,64659
2019-03-18,53,4530,2,462,HR,2019-05-16,99456
2019-03-19,166,4196,0,7,Engineering,2023-08-05,64440
2019-03-20,113,3647,3,452,Engineering,2015-01-29,45733
2019-03-21,99,3628,0,251,Engineering,2020-04-10,50609
2019-03-22,151,4546,3,75,HR,2022-05-20,53406
2019-03-23,77,4136,0,36,Production,2014-07-26,41073
2019-03-24,57,4541,3,222,Engineering,2014-12-21,81282
2019-03-25,178,2486,3,54,Sales,2019-07-11,97971
2019-03-26,106,3166,3,201,HR,2023-08-25,39156
2019-03-27,118,1429,1,480,Sales,2017-11-15,66590
2019-03-28,88,3521,1,139,Engineering,2019-10-13,98820
2019-03-29,147,2014,1,123,HR,2023-04-26,85049
2019-03-30,116,4211,3,223,HR,2020-03-18,47784
2019-03-31,187,3412,0,68,HR,2017-11-15,43458
2019-04-01,95,1648,3,33,Engineering,2020-03-01,72310
2019-04-02,79,1784,0,160,Engineering,2018-10-29,54190
2019-04-03,122,4248,2,286,Sales,2014-11-16,77684
2019-04-04,110,4506,1,31,HR,2023-01-31,49681
2019-04-05,85,1397,1,437,Production,2018-09-12,81270
2019-04-06,68,3060,3,145,Engineering,2021-04-15,48456
2019-04-07,79,2811,0,196,HR,2023-03-02,73445
2019-04-08,58,3135,2,96,HR,2015-08-13,84711
2019-04-09,180,2178,3,107,HR,2020-03-27,46926
2019-04-10,55,4742,2,137,HR,2016-05-07,40265
2019-04-11,191,3706,1,255,HR,2015-07-02,96817
2019-04-12,195,4567,0,25,Engineering,2019-04-29,64734
2019-04-13,146,2077,2,291,HR,2023-08-22,31979
2019-04-14,121,1992,2,39,Sales,2019-01-22,59156
2019-04-15,179,2303,2,408,Sales,2017-06-26,85145
2019-04-16,64,4021,2,459,Engineering,2023-10-08,37019
2019-04-17,147,4090,3,226,Sales,2023-03-25,39782
2019-04-18,196,2062,0,31,HR,2023-01-31,49681
2019-04-19,167,4849,3,240,Sales,2017-01-09,41694
2019-04-20,146,1887,3,408,Sales,2017-06-26,85145
2019-04-21,188,2757,0,290,Production,2020-09-16,47840
2019-04-22,109,4313,3,343,Engineering,2020-03-23,56827
2019-04-23,99,4846,1,399,Production,2016-08-26,37682
2019-04-24,196,3547,3,226,Sales,2023-03-25,39782
2019-04-25,138,4227,1,363,Engineering,2021-03-24,63261
2019-04-26,71,4560,0,189,HR,2015-09-29,96321
2019-04-27,147,2892,1,278,Engineering,2019-09-01,41792
2019-04-28,157,2968,0,116,Engineering,2016-02-05,87432
2019-04-29,96,4159,2,359,Production,2017-07-23,84184
2019-04-30,101,1976,1,364,Sales,2022-04-09,62886
2019-05-01,81,3727,2,340,Production,2023-09-27,97469
2019-05-02,75,2415,3,424,Production,2018-10-30,91388
2019-05-03,197,3606,1,103,Production,2021-03-22,92332
2019-05-04,178,4161,1,124,Production,2019-07-30,65943
